7.681999778	7.331437233
8.689577028	6.6293465
6.665467217	2.787155125
6.836770569	6.902609162
9.201006076	4.808810103
6.521540558	0.681266261
5.787778081	7.572286949
8.783627305	0.379036105
6.106722739	2.559148746
7.338066576	4.66112127
9.759614669	0.371169492
8.917840876	4.972339422
8.035309844	1.630047863
8.73361662	9.47262038
8.851971582	8.879851749
7.434887796	9.615306355
9.852167097	3.205298849
8.445600198	0.332956553
7.816758199	7.418657818
6.322914942	0.879417672
8.090261218	3.746516509
6.593019358	1.742605499
3.967749449	1.410864085
5.011660923	4.770474188
4.244865653	2.631942851
9.363418469	7.342194913
8.054481986	4.379875289
8.909682313	1.628485603
5.754103325	6.943073317
9.991103969	7.335143394
7.550701496	5.535734103
8.501980958	5.909897161
8.409197354	8.091534201
3.833817423	0.396073255
3.094322949	0.319304668
3.748416121	1.67820312
5.031866872	3.915569175
5.047003211	3.706417683
4.733840445	5.402743578
8.069651631	9.56012401
0.2526943	7.783766263
0.528945267	7.38840756
0.315885106	8.824319456
0.426710432	6.566491481
0.067679109	4.143198678
0.507118088	7.741011414
0.489479489	6.283079213
1.076821867	8.48509052
0.847932195	7.256629913
1.369746633	9.108382869
0.679524727	7.795738956
1.407265034	9.199137355
0.090389173	7.672520597
0.532963508	5.667546327
0.628878344	5.387149402
0.119374919	8.327227017
0.119860616	1.785824129
0.385281123	8.622562514
0.538289263	4.870352114
0.717203493	8.802662791
0.846644533	9.471275261
0.880962278	6.307162653
1.198359747	8.472282973
1.371977785	9.801385386
0.500361049	7.396649724
0.452855865	9.677961579
0.119208768	8.221362145
0.576550847	7.357843749
0.696877873	5.726294146
0.79809644	9.523085919
1.075537244	9.125827098
0.192030696	6.334086658
1.204497511	9.382226474
0.753419206	7.676913879
0.161452381	9.897964935
0.328254866	7.617678781
0.161983865	4.871783897
1.118617306	8.652493715
0.214408813	4.725175838
0.171301825	4.201709612
